row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Wax_Ext_blank.mzXML Peak height,53_Wax_Brote_24_ 8mg_2.mzXML Peak height,45_Wax_Callo_52_9mg_2.mzXML Peak height,11_Wax_Callo_52_9mg_3.mzXML Peak height,13_Wax_Brote_50 _ 1mg_3.mzXML Peak height,29_Wax_Brote_25_ 3 mg_3.mzXML Peak height,37_Wax_Brote_27_8 mg_1.mzXML Peak height,46_Wax_Brote_33_4mg_3.mzXML Peak height,10_Wax_QC.mzXML Peak height,20_Wax_Brote_6_6mg_1.mzXML Peak height,62_Wax_Callo_56_2mg_1.mzXML Peak height,18_Wax_Brote_6_6mg_2.mzXML Peak height,52_Wax_Brote_14_5mg_3.mzXML Peak height,40_Wax_Brote_6_6mg_2.mzXML Peak height,42_Wax_Callo_56_2mg_2.mzXML Peak height,14_Wax_Brote_44_2 mg_2.mzXML Peak height,12_Wax_Brote_14_5mg_1.mzXML Peak height,55_Wax_QC.mzXML Peak height,23_Wax_Brote_50 _ 1mg_2.mzXML Peak height,9_Wax_QC.mzXML Peak height,57_Wax_Brote_27_8 mg_3.mzXML Peak height,34_Wax_Brote_14_5mg_2.mzXML Peak height,54_Wax_Brote_44_2 mg_1.mzXML Peak height,43_Wax_Brote_33_5 mg_2.mzXML Peak height,63_Wax_Brote_6_8mg_2.mzXML Peak height,59_Wax_Callo_40_2mg_2.mzXML Peak height,17_Wax_Brote_33_5 mg_3.mzXML Peak height,47_Wax_Brote_12_5mg_1.mzXML Peak height,27_Wax_Brote_12_5mg_2.mzXML Peak height,21_Wax_QC.mzXML Peak height,15_Wax_Brote_76_08mg_1.mzXML Peak height,65_Wax_QC.mzXML Peak height,25_Wax_Brote_44_2 mg_3.mzXML Peak height,26_Wax_Brote_6_8mg_1.mzXML Peak height,58_Wax_Brote_22_3mg_1.mzXML Peak height,39_Wax_Callo_52_9mg_1.mzXML Peak height,35_Wax_Brote_76_08mg_3.mzXML Peak height,16_Wax_Brote_25_ 3 mg_1.mzXML Peak height,31_Wax_Brote_22_3mg_3.mzXML Peak height,51_Wax_Brote_33_5 mg_1.mzXML Peak height,28_Wax_Brote_24_ 8mg_3.mzXML Peak height,30_Wax_Brote_33_4mg_2.mzXML Peak height,38_Wax_Callo_40_2mg_3.mzXML Peak height,48_Wax_Brote_6_8mg_3.mzXML Peak height,60_Wax_Brote_50 _ 1mg_1.mzXML Peak height,61_Wax_Callo_56_2mg_3.mzXML Peak height,36_Wax_Callo_40_2mg_1.mzXML Peak height,22_Wax_Brote_76_08mg_2.mzXML Peak height,44_Wax_QC.mzXML Peak height,66_Wax_QC.mzXML Peak height,50_Wax_Brote_24_ 8mg_1.mzXML Peak height,49_Wax_Brote_27_8 mg_2.mzXML Peak height,24_Wax_Brote_33_4mg_1.mzXML Peak height,32_Wax_QC.mzXML Peak height,19_Wax_Brote_22_3mg_2.mzXML Peak height,64_Wax_Brote_25_ 3 mg_2.mzXML Peak height,41_Wax_Brote_12_5mg_3.mzXML Peak height,
4947,89.04450013399108,28.393574,,,,,,,,,,,0,0,2048.9941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126.4246,0,1901.3114,2114.5564,2046.8341,0,0,2112.0806,0,0,0,2039.6191,0,1897.582,0,0,1809.4913,0,0,0,2027.5299,0,0,0,0,0,1939.8469,1880.7152,0,0,0,1897.8602,0,2023.6882,0,0,0,0,0,
4949,89.04466903239187,28.400002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2025.5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975.3741,0,0,0,0,0,0,2061.4573,2103.9685,
4950,89.04495388550663,28.40333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2360.0964,0,2270.5461,2037.4945,0,0,1932.2623,0,0,0,0,0,0,0,0,0,2083.9036,2197.522,0,0,0,0,0,0,2046.7877,2103.8523,0,0,0,0,0,2203.7886,1974.6626,0,0,2242.8354,0,0,0,1864.6232,0,0,0,0,0,0,
4952,89.04538788092133,28.411667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092.1208,0,0,0,0,0,2067.526,0,0,0,0,2064.6143,0,0,0,0,
4954,89.04516648055697,28.414164,,,,,,,,,,,0,0,0,2123.0725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071.329,0,0,0,1927.9501,0,0,0,0,0,0,0,0,2146.2004,0,0,0,0,2263.7869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.4299,0,0,
4955,89.04773460570867,28.415833,,,,,,,,,,,0,0,0,0,2202.0283,0,0,1921.5537,2044.6316,0,0,0,0,0,0,0,2225.061,0,0,0,0,0,0,0,0,0,0,0,0,0,2154.2354,0,0,0,0,0,0,0,0,0,2098.7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4994,73.0493234633095,28.468332,,,,,,,,,,,0,0,0,0,0,0,0,0,2586.0615,0,0,0,0,0,0,0,0,0,0,2386.1929,0,0,0,0,0,0,0,0,0,3958.5815,0,3046.8745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796.6372,0,0,0,0,4102.608,0,0,0,
5014,73.04834007333248,28.476667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749.3551,0,0,0,0,0,0,0,0,0,1763.0491,0,0,0,0,0,1725.0,0,0,0,0,0,0,
5017,73.04731752483617,28.481667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956.0,0,0,0,0,0,0,0,0,0,1668.3118,0,1892.2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5100,59.048882402039034,28.592,,,,,,,,,,,1622.0,0,0,0,1678.1128,0,0,0,1604.0,0,0,0,0,0,0,1640.0,1624.7935,0,1575.0,0,0,0,0,0,0,0,1645.0,0,1702.0,0,1707.0,0,1554.0,0,0,0,0,1648.0,0,0,1724.0,0,0,0,0,0,0,1617.0,0,0,0,0,1590.0,0,1553.9624,0,0,
5101,55.04919641559479,28.59375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4943.001,0,0,0,0,0,0,0,0,0,4198.195,5457.676,0,0,0,6209.1606,0,0,0,0,0,0,0,
5114,55.0466311115622,28.610224,,,,,,,,,,,0,0,1922.9155,0,0,0,0,0,0,0,4097.474,0,2663.5454,1910.7351,2090.3167,0,0,2379.5227,0,1369.0,0,1827.0,0,1967.0605,3542.6877,0,0,2482.0,0,0,0,0,0,0,0,1888.8093,0,0,1696.0,2311.8833,0,0,2107.1729,2405.7776,0,0,1910.7727,0,2234.5374,0,2052.5798,2210.2007,0,2003.0,0,0,2268.4612,
5161,89.04201569003469,28.69,,,,,,,,,,,0,0,1660.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606.4618,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5215,73.04827162958767,28.753748,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2321.2595,3405.6165,0,0,0,0,0,0,0,0,0,0,2245.1323,0,0,0,0,
5221,73.04802367024513,28.758333,,,,,,,,,,,0,0,0,0,2286.2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.068,0,0,0,0,0,0,0,0,0,0,1867.0,0,0,0,0,0,0,0,0,0,0,
5226,73.05112526631302,28.76,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891.0951,0,0,0,0,0,0,0,2078.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5227,73.0488793297701,28.761667,,,,,,,,,,,1797.0,0,0,0,0,0,0,0,0,0,0,2278.1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827.3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5234,55.04539534983857,28.776667,,,,,,,,,,,0,0,2323.6038,0,0,0,0,2014.0,0,0,1919.8196,0,0,0,0,1517.0,0,2371.0,0,0,0,0,0,0,0,0,0,2459.0,0,0,0,0,0,0,0,0,0,0,0,2083.9924,0,0,1628.9172,2171.0222,0,0,0,0,1937.0566,0,0,2054.165,0,0,0,0,2515.0,
5235,55.04543863698003,28.778334,,,,,,,,,,,0,1946.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619.0583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099.934,0,0,0,0,0,0,
5253,55.047891735109104,28.803,,,,,,,,,,,0,0,0,0,0,0,0,0,1933.0,0,0,0,0,0,0,0,0,0,0,2080.0,0,0,0,0,0,0,0,0,0,1961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201.342,0,0,0,1963.0,0,0,0,
5324,89.04844378112561,28.875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819.7054,0,0,0,0,0,0,0,0,1739.4689,0,0,0,0,1794.0,0,0,0,1944.7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5348,89.04513361981623,28.893333,,,,,,,,,,,1905.1332,0,0,0,0,0,0,0,1776.4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5369,89.04591891233144,28.915,,,,,,,,,,,0,0,0,0,0,0,0,1611.2681,0,0,0,1766.1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746.2504,0,1617.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5386,89.04576016737026,28.938334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586.9526,0,0,0,0,0,0,0,0,0,0,1785.812,0,0,0,0,1777.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5401,57.04737249745182,28.948334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055.0,0,0,0,0,0,0,0,0,0,1103.9832,0,0,0,0,0,0,0,0,0,0,0,
5402,59.0452657228071,28.948334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343.207,0,0,1355.9128,0,0,0,0,0,0,0,1336.7147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5440,89.04484082913197,28.98875,,,,,,,,,,,0,0,0,0,0,0,1723.0548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.1398,0,0,0,0,0,1876.1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682.0128,0,0,0,0,0,0,0,0,0,0,
5473,89.04367693448054,29.018751,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668.831,0,0,0,0,0,0,1693.0725,1692.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5525,73.04762625972428,29.074999,,,,,,,,,,,0,0,0,0,1807.5533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548.8014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3016.5618,0,0,0,
5533,99.04416072445399,29.098745,,,,,,,,,,,0,0,5863.253,0,0,10995.662,11940.864,10869.644,0,11418.873,6445.8213,10487.376,0,0,0,0,0,12571.274,0,0,13271.204,13585.199,8849.451,13091.096,23611.78,7949.5757,6005.156,11752.433,5851.297,0,0,9771.417,0,15965.134,9273.061,0,7012.891,7125.3325,10591.006,15647.862,0,6750.827,6883.7637,26903.902,6485.708,6273.411,5940.194,0,11615.714,7813.828,0,15609.906,0,8492.676,7763.9927,0,10292.21,
5534,99.04200681129895,29.1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,21151.709,18629.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20668.053,0,
5538,99.04767755442798,29.105001,,,,,,,,,,,0,2967.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2861.1646,0,0,0,0,0,0,
5595,89.04695790035242,29.173334,,,,,,,,,,,0,0,0,0,0,0,0,1700.425,0,1806.0,0,0,0,0,0,0,1876.5374,0,0,0,0,0,0,0,0,0,0,0,0,1837.0,0,0,0,0,0,0,0,1913.6793,0,0,0,0,0,0,0,0,0,0,0,0,1661.5931,0,0,0,0,0,0,
5609,73.04879734508779,29.18625,,,,,,,,,,,0,0,0,0,1991.2446,0,1618.0,0,0,0,0,0,0,0,0,0,0,1837.0734,0,0,0,1863.4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5635,59.04706283036984,29.206665,,,,,,,,,,,0,0,0,0,0,0,1534.0,0,0,0,0,0,0,0,0,1577.0,0,0,0,0,0,0,0,1501.5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5662,85.03559728889913,29.2475,,,,,,,,,,,0,0,7606.3193,0,0,0,0,8516.3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15071.43,0,0,0,0,0,0,0,0,0,0,6187.1953,0,0,0,0,0,0,0,0,0,0,0,0,8520.712,0,0,0,0,0,0,0,9103.42,
5663,85.03340443567231,29.248003,,,,,,,,,,,0,17535.371,0,0,0,0,6554.015,0,4353.348,0,9334.867,0,11261.117,0,0,0,0,10303.693,0,0,11678.217,6800.485,0,0,0,10278.239,0,0,0,0,0,0,0,0,0,0,0,0,0,11702.957,0,0,0,0,10210.644,9576.909,0,0,0,0,17645.473,10714.573,0,0,0,10287.763,0,
5668,85.03346253804925,29.253334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8059.5166,0,0,0,0,0,0,0,0,8971.887,0,6507.346,0,0,5573.2905,0,0,0,0,0,5767.7905,0,0,0,0,0,0,9732.656,0,0,0,0,0,0,0,
5682,85.04061000840248,29.273333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4969.411,0,0,0,0,0,0,0,0,0,0,0,0,0,3494.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4608.5825,0,0,0,0,
5692,89.04388156104733,29.293003,,,,,,,,,,,0,0,0,0,0,0,0,1623.3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628.321,0,0,0,0,0,0,0,0,1640.5542,0,0,0,0,0,0,0,0,1645.5886,0,0,0,0,0,0,0,0,0,0,0,0,1675.1769,
5719,73.04752589817129,29.311666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.0,0,0,0,0,0,0,1845.3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5724,73.04718217938016,29.32,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1615.8245,0,0,0,0,1628.2932,0,0,0,0,0,0,0,0,0,1788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.0,0,0,
5733,89.04520463516975,29.333334,,,,,,,,,,,0,0,0,0,0,0,0,0,1822.5502,0,0,0,0,0,0,0,0,0,0,1822.5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830.5193,0,0,0,0,
5758,87.0411932110551,29.353333,,,,,,,,,,,0,1078.6051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5783,59.05240475901212,29.38125,,,,,,,,,,,0,0,0,1554.2627,0,0,0,0,1537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460.0,1590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5806,89.04537221618789,29.398998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872.4038,0,0,0,0,0,0,0,1666.7798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.2472,0,0,0,0,0,0,0,1717.0,1740.0,0,0,0,0,0,
5823,73.04876733024278,29.43125,,,,,,,,,,,0,0,2111.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855.0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808.0452,0,
5824,73.04960141000232,29.433002,,,,,,,,,,,0,0,0,0,0,0,0,0,4274.202,0,0,0,0,0,0,0,0,0,0,3874.1372,0,0,0,0,3302.6143,0,0,2935.3025,2647.3672,5579.159,0,0,0,2754.1494,0,0,0,0,0,0,0,0,0,3206.7673,0,0,0,0,0,0,0,0,0,5991.4414,0,0,2756.7385,
5871,89.04255555801224,29.480001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1635.6581,0,0,0,0,0,0,0,0,0,0,0,1673.7727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615.7815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5885,89.04971711791026,29.49,,,,,,,,,,,0,0,0,0,1917.479,0,0,0,1896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1873.233,0,0,0,0,0,0,0,0,0,1838.4149,0,0,0,0,0,0,0,0,0,0,0,1926.0,0,0,0,0,
5915,89.04548858669723,29.520002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.1438,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.084,0,0,0,0,0,0,0,0,0,0,1643.142,0,0,0,0,0,0,0,0,0,0,0,0,
5965,73.04974742257734,29.58,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2132.433,0,0,0,0,0,0,0,0,0,1747.0725,0,0,0,0,0,0,0,0,0,0,2057.1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847.1578,0,
5974,73.04908499199055,29.586002,,,,,,,,,,,0,0,2093.5718,0,1996.7656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834.8938,0,0,0,0,0,0,0,0,1963.482,2048.2083,0,0,0,0,0,0,0,0,
5983,73.04979637719127,29.593332,,,,,,,,,,,0,4408.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5190.7573,0,0,0,0,0,0,0,0,0,4934.0938,0,0,0,0,0,0,
5990,89.04592112266397,29.595833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716.0,1791.9589,0,1923.6643,0,0,0,0,0,0,1991.0,0,0,0,0,1644.8324,0,0,0,1766.0,0,0,0,0,0,0,0,0,0,0,
6024,89.04731323771598,29.636667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1657.3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546.8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.5927,0,
6039,89.04408414311179,29.654999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.4445,0,0,0,0,0,0,0,0,1614.8704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648.2362,0,0,0,0,0,
6114,89.047699535676,29.76625,,,,,,,,,,,0,0,0,0,1909.2902,0,0,0,0,0,0,0,0,0,0,0,0,0,1802.4352,0,0,0,0,0,0,0,0,0,0,1867.0,1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6115,89.04882076209238,29.776667,,,,,,,,,,,0,0,0,0,0,0,0,0,1841.7152,0,0,0,0,0,0,1867.7072,0,0,0,1889.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6118,67.04970250767167,29.786364,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,20949.9,0,0,0,0,0,0,0,40384.56,0,29634.287,0,35427.82,31811.469,0,0,0,0,0,93332.79,0,0,47172.562,0,0,0,0,0,0,0,0,0,41824.973,21322.54,0,0,0,63817.062,0,0,0,0,0,55556.19,0,
6119,67.04491983115193,29.787956,,,,,,,,,,,0,6288.772,9617.197,0,0,3302.2517,6530.9814,11998.083,0,2108.0,0,0,0,12063.772,4094.3499,0,0,0,0,0,0,8234.427,0,9108.331,0,0,0,13245.502,2971.2312,0,0,0,2468.184,3128.521,0,5479.797,6675.774,1734.418,5541.593,0,0,3476.9897,4640.835,13150.403,0,0,4278.0586,0,10630.583,0,6332.984,0,0,4754.9497,2758.589,0,9974.1,
6123,67.04845592203705,29.79,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,14923.349,0,0,0,0,0,0,16338.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18763.398,0,0,0,0,0,0,0,0,0,0,0,13676.306,0,0,0,0,0,
6145,126.01484125249942,29.838333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331.5012,0,0,0,0,1934.7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913.8245,0,
6151,97.04150253165163,29.86535,,,,,,,,,,,0,15813.957,14468.631,21737.045,20191.98,14038.5625,13497.856,14501.717,20450.115,0,0,0,13735.573,0,0,12395.853,16381.1455,7437.9277,23554.527,21197.8,0,21775.057,0,19792.988,10202.714,0,36692.06,16025.405,29059.242,28560.6,26904.377,0,13813.491,29643.41,0,17375.492,18834.598,10819.074,11977.237,14216.637,50905.137,25491.127,15190.224,17324.408,0,0,14550.042,32270.465,15248.389,0,18101.184,11994.145,27482.355,19286.29,13159.151,0,19019.906,
6182,57.06653798069349,29.93214,,,,,,,,,,,0,0,0,6179.5195,6406.113,0,0,0,0,0,0,0,3449.1133,0,0,0,5871.5347,0,4474.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165.238,0,0,
6183,57.06514386892875,29.932917,,,,,,,,,,,0,0,0,0,0,0,0,0,10932.446,9492.238,0,9542.098,0,7659.5957,0,0,0,7412.6895,0,0,0,0,0,0,0,0,0,11210.27,12073.129,8996.104,0,0,6765.4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8829.195,7683.3506,0,0,0,9040.525,0,0,0,
6185,57.061929063029844,29.935999,,,,,,,,,,,0,0,0,0,0,4181.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910.468,0,0,0,0,0,0,0,0,4811.5044,0,0,0,0,0,0,0,0,0,4393.866,0,0,0,0,0,0,4310.5327,0,0,0,0,0,0,0,0,0,
6186,57.06317580936945,29.939093,,,,,,,,,,,0,3333.291,3395.4175,0,0,0,0,3281.2734,0,0,0,0,0,0,0,4938.1064,0,0,0,0,0,0,0,4039.62,0,0,4688.7256,0,0,0,0,0,0,0,0,0,4150.251,4642.7407,0,3273.0598,0,0,3587.0442,0,0,0,0,0,0,0,0,0,4457.3447,0,0,0,0,
6187,57.05429329393617,29.941252,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21666.217,0,0,0,0,0,0,8365.749,0,0,0,0,0,0,0,0,0,0,0,21736.51,0,0,0,0,0,0,0,0,0,0,0,0,12469.366,
6188,57.060364933911124,29.942001,,,,,,,,,,,0,0,0,0,0,0,3152.3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782.7961,0,0,0,0,0,0,0,0,2776.5325,3518.9253,0,0,0,0,0,0,0,0,0,0,3475.8533,0,0,0,0,0,0,0,0,0,0,
6189,57.05693509430544,29.944168,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2748.7107,0,0,0,3483.182,0,0,0,0,0,0,0,3189.0247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2969.4043,0,0,0,0,0,3197.7285,0,0,0,2821.5254,0,
6199,73.04892398747508,29.970001,,,,,,,,,,,0,0,0,0,0,1711.2366,0,0,0,0,0,0,0,0,0,0,0,0,0,1553.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903.0,0,0,0,0,0,0,0,0,0,
6203,89.04290578462813,29.978123,,,,,,,,,,,0,0,1726.8116,0,0,0,0,0,0,1820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701.8022,0,0,0,1592.0,0,0,0,1696.8545,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.0739,0,0,0,0,1832.218,1659.6674,0,
6225,89.0403307595704,30.005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1639.5392,0,0,0,0,0,0,1597.8806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731.3698,0,0,0,0,1646.5193,0,0,0,0,0,
6236,73.05000305175781,30.02,,,,,,,,,,,0,0,0,0,0,1741.0,0,0,0,0,0,0,0,0,0,0,0,0,1756.0,0,0,0,0,0,0,0,0,0,0,0,1679.0,0,0,0,0,0,0,0,0,0,0,2642.3193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6246,59.04964573865161,30.031668,,,,,,,,,,,0,0,0,0,0,0,0,0,1543.3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537.1521,0,0,0,0,0,0,0,0,0,0,1511.7346,0,0,0,0,0,0,0,0,0,
